person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
34,0,1,0.394667221,11,3,0.340909091,1,12.01,0.11,9,629,0,0
28,1,1,0.236227119,3,3,0.227272727,4,5.58,0.12,5,672,0,0
32,1,1,0.833081371,13,3,0.373409091,5,11.02,0.06,7,584,1,0
24,1,0,0.221625912,0,2,0.113636364,3,10.02,0.07,3,654,0,0
23,0,0,0.440184184,0,3,0.564454545,1,14.21,0.17,4,664,1,0
27,1,1,0.093018129,8,2,0.097181818,5,11.04,0.12,8,598,0,0
24,1,1,0.138919334,2,2,0.25,3,11.99,0.2,3,648,0,0
25,0,4,0.447308414,3,3,0.431818182,1,10.85,0.13,2,637,0,0
33,1,3,0.365256938,12,3,0.113636364,0,11.27,0.05,7,569,1,0
25,0,3,0.333900248,3,3,0.522727273,4,15.58,0.2,3,593,1,0
25,0,0,0.229720196,4,0,0.623363636,4,10.92,0.32,7,654,1,0
24,1,1,0.40912355,0,3,0.522727273,0,12.28,0.16,2,596,1,0
29,0,2,0.682445797,4,0,0.095545455,1,12.69,0.02,10,650,0,0
22,1,4,0.181960769,0,3,0.227272727,1,12.13,0.15,4,653,1,0
37,0,3,0.447654862,15,0,0.413636364,4,13.45,0.12,13,658,1,0
25,1,4,0.473361301,4,3,0.061863636,1,8.44,0.02,5,619,1,0
25,0,4,0.337125364,4,3,0.431818182,0,11.7,0.16,2,559,1,0
33,0,0,0.483987805,10,0,0.613636364,5,11.32,0.17,10,673,1,0
25,1,3,0.13015735,0,3,0.25,1,13.17,0.21,4,598,1,0
23,1,4,0.243899366,1,3,0.180863636,1,7.03,0.1,2,706,1,0
29,1,0,0.484768888,6,3,0.231818182,3,10.55,0.07,6,631,0,0
23,1,0,0.37103947,0,0,0.227272727,5,11.36,0.08,4,574,1,0
30,0,1,0.356513852,2,3,0.386363636,5,6.27,0.14,6,601,0,0
30,1,3,0.321283243,11,3,0.231818182,0,15.96,0.09,7,532,1,0
24,0,0,0.61271527,2,0,0.431818182,1,10.68,0.09,3,580,1,0
32,1,1,0.657898384,9,3,0.431818182,1,10.64,0.09,7,589,0,0
28,1,0,0.560155965,7,3,0.140909091,0,7.11,0.04,6,641,0,0
27,1,4,0.364160903,4,0,0.36,5,10.41,0.13,5,690,0,0
31,1,3,0.838359978,6,0,0.381818182,5,10,0.06,5,512,1,0
25,1,0,0.536049485,1,0,0.25,0,7.48,0.06,4,660,1,0
27,0,1,0.318801416,4,0,0.181818182,5,11.3,0.08,5,632,1,0
25,1,3,0.297983043,4,0,0.318181818,3,12.59,0.14,4,604,1,0
26,1,1,0.259804477,4,3,0.195772727,1,12.11,0.1,4,639,1,0
24,1,3,0.130705368,2,3,0.204545455,1,11.01,0.17,4,651,1,0
25,1,1,0.559941797,4,3,0.478090909,2,6.84,0.11,3,678,1,0
24,1,0,0.665696612,5,0,0.204545455,3,11.02,0.04,3,671,1,0
25,0,1,0.227591116,3,3,0.359136364,3,6,0.19,3,629,1,0
28,1,1,0.26018872,5,0,0.431818182,4,7.47,0.2,10,599,1,0
30,0,0,0.884343072,5,0,0.295454545,1,8.37,0.05,10,635,0,0
25,1,4,0.218879524,3,3,0.204545455,4,6.25,0.12,4,601,1,0
36,1,0,0.377735364,12,0,0.563181818,1,9.88,0.19,11,565,1,0
24,0,0,0.354132809,0,3,0.137681818,1,10.99,0.05,4,698,1,0
26,1,0,0.565201507,1,3,0.549681818,4,10.36,0.13,3,517,1,0
28,0,1,0.682061554,7,3,0.659090909,1,10.07,0.13,9,583,1,0
27,0,1,0.196221827,5,3,0.277954545,5,12.35,0.17,8,684,1,0
24,1,3,0.41084949,0,0,0.331818182,5,14.53,0.11,5,635,1,0
24,1,0,0.524068685,2,0,0.522727273,1,6.92,0.13,4,643,1,0
26,1,3,0.273580508,2,3,0.541863636,1,8.23,0.24,4,594,1,0
27,0,4,0.448139889,6,0,0.886363636,2,14.99,0.25,4,678,0,0
37,1,1,0.193506935,15,3,0.277272727,1,5.43,0.17,12,690,1,0
25,1,4,0.243395442,2,3,0.386363636,3,7.03,0.19,4,693,0,0
23,1,0,0.832256195,0,0,0.424909091,0,12.82,0.07,4,690,0,0
24,0,3,0.346844804,0,3,0.386363636,5,7.29,0.14,3,572,0,0
26,0,1,0.226469884,0,3,0.159090909,4,10.65,0.09,3,564,1,0
26,1,1,0.183447346,4,3,0.340909091,5,13.07,0.22,2,681,0,0
25,1,1,0.317478615,5,0,0.033409091,4,13.04,0.02,4,583,1,0
31,1,1,0.429834839,9,0,0.659090909,3,11.76,0.2,8,653,1,0
30,0,3,0.296219308,7,3,0.071272727,5,7.01,0.04,8,657,1,0
28,1,3,0.265492523,7,3,0.053227273,2,14.95,0.03,7,636,0,0
23,1,3,0.409142447,2,0,0.295454545,3,7.61,0.1,4,675,1,0
34,0,0,0.364696323,10,0,0.340909091,0,12.08,0.12,12,653,0,0
26,0,3,0.190451894,5,3,0.340909091,5,9.57,0.21,7,593,1,0
33,0,4,0.883026569,12,3,0.522727273,1,11.83,0.08,9,690,1,0
32,0,3,0.348148708,10,3,0.431818182,3,14.03,0.16,8,626,1,0
27,0,1,0.252390491,5,3,0.159090909,3,15.08,0.08,6,702,0,0
24,1,0,0.354869799,0,3,0.615318182,2,13.76,0.22,4,633,1,0
22,0,4,0.451824836,1,0,0.578727273,5,10.66,0.17,4,612,1,0
24,0,3,0.864299482,2,0,0.659090909,1,11.01,0.1,4,665,1,0
25,1,3,0.456278267,2,0,0.659090909,3,7.57,0.19,4,584,1,0
29,0,3,0.660166043,7,0,0.352590909,0,12.42,0.07,6,657,1,0
25,0,3,0.166169041,0,3,0.25,5,11.07,0.17,5,619,0,0
30,0,3,0.221323557,11,2,0.140909091,4,12.7,0.08,7,622,0,0
28,1,1,0.260346196,4,3,0.204545455,5,10.82,0.1,10,685,1,0
27,1,4,0.824602845,3,0,0.522727273,1,7.29,0.09,6,606,1,0
28,0,0,0.362183,5,3,0.270772727,0,11.03,0.1,5,635,0,0
24,0,3,0.372765411,0,0,0.227272727,5,8.6,0.08,3,637,1,0
35,0,2,0.521309699,11,3,0.431818182,2,7.41,0.11,12,634,1,0
25,1,0,0.296754727,3,3,0.481818182,4,13.11,0.2,2,594,1,0
30,0,3,0.350095116,5,3,0.236545455,3,13.81,0.09,10,689,1,0
25,1,1,0.350573844,0,3,0.295454545,1,13.32,0.11,4,513,1,0
29,0,1,0.319362032,5,0,0.331818182,2,11.46,0.13,7,625,1,0
31,1,4,0.296307495,7,3,0.431818182,0,8.95,0.18,7,715,1,0
24,0,1,0.635983975,0,0,0.362772727,4,6.79,0.08,4,629,0,0
25,0,3,0.862340476,4,0,0.704545455,0,7.43,0.11,4,543,1,0
25,0,4,0.42250274,4,0,0.431818182,0,7.89,0.13,3,654,0,0
23,0,4,0.258412386,0,2,0.659090909,5,11.92,0.31,4,688,0,0
32,1,3,0.330404273,7,3,0.102590909,0,12.06,0.05,8,641,1,0
24,1,0,0.373716568,0,0,0.295454545,5,8.08,0.1,4,617,0,0
23,0,0,0.408714111,1,0,0.304545455,5,10.11,0.1,4,663,0,0
23,0,0,0.036988044,2,2,0.034045455,3,10.71,0.09,4,651,1,0
25,1,1,0.272799426,2,3,0.136363636,5,5.64,0.07,4,572,1,0
27,1,4,0.368456858,1,3,0.340909091,1,11.49,0.12,6,599,1,0
29,0,1,0.372803205,8,3,0.122727273,0,7.62,0.05,5,647,0,0
26,0,3,0.697746199,3,0,0.431818182,5,9.79,0.08,6,667,1,0
26,1,3,0.196895826,2,3,0.113636364,3,11.37,0.08,5,677,1,0
29,1,0,0.524314348,4,3,0.797,1,9.65,0.2,9,566,1,0
31,1,4,0.333150661,3,3,0.268181818,5,13.32,0.11,8,663,1,0
26,0,1,0.417942225,2,3,0.25,1,10.94,0.08,4,641,0,0
23,0,1,0.605169004,0,3,0.261454545,1,6.11,0.06,3,556,1,0
25,1,3,0.182124545,2,3,0.068181818,3,11.21,0.05,3,646,1,0
24,0,3,0.257574612,3,3,0.295454545,3,10.09,0.14,3,660,1,0
31,0,0,0.424877483,7,3,0.659090909,1,9.13,0.2,7,655,1,0
27,1,3,0.449651662,4,0,0.75,3,13.43,0.21,3,624,0,0
26,1,3,0.297252353,1,0,0.432227273,1,9.6,0.18,3,547,1,0
26,0,0,0.294121723,3,3,0.195454545,4,13.23,0.09,4,649,1,0
22,0,3,0.862724719,1,0,0.204545455,5,14.79,0.03,3,641,1,0
31,0,4,0.469462187,8,3,0.595227273,0,8.13,0.16,5,676,1,0
26,0,0,0.635209192,3,3,0.431818182,0,9.03,0.09,4,653,0,0
23,1,3,0.211944266,0,3,0.134454545,5,14.56,0.08,3,608,1,0
26,1,0,0.29420991,1,3,0.25,3,7.49,0.11,3,557,1,0
23,1,3,0.153092206,0,3,0.297,1,12.43,0.22,4,601,1,0
26,0,0,0.271199466,3,3,0.522727273,5,8.22,0.24,4,667,1,0
27,1,4,0.725984857,3,0,0.25,4,13.17,0.05,3,580,0,0
23,1,3,0.38761858,0,3,0.248681818,5,11.16,0.09,3,565,1,0
30,1,2,0.256875417,6,2,0.204545455,3,5.48,0.1,5,705,0,0
29,1,1,0.408128299,10,3,0.186272727,0,7.95,0.06,7,575,1,0
23,0,1,0.356809907,0,3,0.113636364,3,11.92,0.05,4,657,0,0
24,0,4,0.425198735,2,3,0.113636364,4,9.03,0.04,6,673,1,0
24,1,3,0.161684115,0,3,0.159090909,4,10.5,0.12,4,618,1,0
32,1,1,0.876481852,7,0,0.431818182,3,8.17,0.07,8,645,0,0
22,1,4,0.603493455,1,3,0.255227273,1,9.4,0.06,4,690,0,0
33,1,4,0.699006009,14,0,0.25,4,12.72,0.05,12,728,1,0
28,0,1,0.144682969,6,3,0.163590909,4,11.58,0.13,6,615,1,0
25,1,3,0.408310972,1,0,0.614045455,0,11.18,0.19,3,548,1,0
27,1,4,0.183044207,5,3,0.204,3,10.69,0.13,8,589,1,0
24,0,4,0.408367663,0,0,0.886363636,1,7.49,0.27,4,651,1,0
27,1,1,0.229146982,1,3,0.386363636,5,7.28,0.2,6,680,0,0
26,0,3,0.486167278,1,3,0.477272727,0,6.74,0.13,4,566,1,0
24,0,0,0.294852413,4,3,0.331818182,4,10.63,0.14,4,673,1,0
24,0,1,0.409331418,0,0,0.740909091,3,8.19,0.23,3,594,1,0
28,1,1,0.766198017,6,0,0.498727273,5,8.65,0.09,9,649,1,0
25,1,0,0.680392305,7,3,0.772727273,4,11.71,0.15,3,673,0,0
28,0,3,0.256768333,4,3,0.184227273,5,11.59,0.09,4,615,0,0
29,0,3,0.378875493,7,3,0.340909091,1,7.59,0.12,4,502,1,0
25,1,1,0.227849377,4,0,0.159090909,3,6.22,0.09,3,622,0,0
33,1,4,0.410748706,11,3,0.431818182,5,6.31,0.14,7,661,1,0
31,1,3,0.523337995,9,3,0.806318182,5,8.58,0.2,6,588,1,0
30,1,0,0.582895549,6,0,0.132909091,2,6.62,0.03,7,700,1,0
24,1,1,0.311292944,0,3,0.522727273,0,10.61,0.21,3,700,0,0
32,0,1,0.394591632,9,0,0.259727273,4,10.44,0.09,7,525,0,0
30,1,3,0.128122756,4,3,0.25,1,13.55,0.21,9,660,0,0
26,0,3,0.29574058,6,0,0.204545455,5,6.99,0.09,2,669,1,0
30,1,2,0.407397609,7,0,0.413636364,2,8.59,0.13,10,715,0,0
24,0,0,0.442514834,1,3,0.204545455,4,9.41,0.06,4,567,1,0
30,0,1,0.438395253,6,0,0.340909091,3,7.05,0.1,6,653,1,0
22,1,3,0.492516724,1,3,0.051909091,1,13.29,0.02,3,615,0,0
23,1,1,0.258424985,0,0,0.318181818,5,9.02,0.15,3,554,1,0
26,0,4,0.407977122,2,0,0.204545455,5,10.31,0.07,3,709,1,0
26,1,1,0.409287325,3,0,0.204545455,4,7.37,0.07,4,591,1,0
33,1,1,0.254248712,8,3,0.022727273,5,8.71,0.02,11,642,1,0
27,0,1,0.704007458,2,0,0.204409091,4,11.48,0.04,3,566,1,0
25,0,0,0.299475919,1,0,0.25,5,5.64,0.11,5,638,1,0
23,1,3,0.311866158,1,3,0.159090909,0,11.98,0.07,4,564,1,0
26,0,0,0.3868186,5,3,0.409090909,4,6.6,0.14,4,516,1,0
28,0,3,0.341648084,7,0,0.359590909,1,10.74,0.14,6,601,1,0
31,0,4,0.468403946,5,0,0.25,1,7.49,0.07,9,646,1,0
24,0,3,0.485121635,1,3,0.234545455,3,9.88,0.07,4,516,1,0
23,1,3,0.410125099,1,0,0.157272727,2,10.02,0.05,4,623,1,0
26,0,1,0.447566675,3,0,0.204545455,4,7.51,0.06,2,671,0,0
23,0,1,0.351739169,0,3,0.431818182,5,10.29,0.16,2,582,0,0
23,1,0,0.335330133,0,3,0.431818182,3,10.45,0.16,3,590,1,0
26,1,0,0.416833592,2,0,0.068181818,4,8.5,0.03,4,610,1,0
29,1,1,0.546046084,2,3,0.886363636,2,11.24,0.21,5,677,1,0
22,0,0,0.263810676,0,3,0.352454545,3,7.46,0.17,3,655,1,0
34,1,1,0.619014324,6,2,0.154454545,3,6.83,0.04,10,539,1,0
23,1,0,0.491949809,0,0,0.25,3,12.34,0.07,4,582,1,0
23,0,4,0.344690527,1,0,0.704545455,5,10.91,0.26,3,665,1,0
23,1,0,0.290827318,0,0,0.204545455,1,13.47,0.09,3,695,1,0
30,0,1,0.457273518,9,0,0.105181818,0,13.16,0.03,7,513,1,0
24,1,4,0.44827217,3,3,0.340909091,4,11.99,0.1,3,698,0,0
26,0,3,0.711068697,5,3,0.886363636,5,11.42,0.17,5,586,1,0
26,1,3,0.309333938,4,3,0.613636364,3,10.27,0.25,5,646,1,0
28,1,1,0.106384721,9,3,0.159090909,1,11.31,0.16,8,640,0,0
32,1,1,0.863801857,4,0,0.25,4,11.84,0.04,8,696,0,0
32,0,1,0.182470993,6,3,0.129545455,4,11.82,0.09,9,697,0,0
24,0,3,0.585560049,0,0,0.431818182,1,11.74,0.1,3,539,0,0
34,0,4,0.130440808,14,3,0.270772727,3,12.18,0.22,12,648,1,0
24,1,3,0.636437507,3,0,0.886363636,1,6.94,0.18,3,611,1,0
23,0,0,0.409885735,0,0,0.886363636,1,7.66,0.27,4,605,0,0
28,1,0,0.183611122,5,0,0.454545455,5,8.94,0.28,8,641,1,0
28,0,3,0.13588319,3,3,0.028181818,3,15.51,0.04,6,602,1,0
26,0,3,0.18275445,3,3,0.168181818,5,12.23,0.11,5,659,1,0
33,0,1,0.560414226,8,0,0.886363636,1,13.06,0.21,8,693,1,0
23,0,0,0.139404361,0,2,0.295454545,4,12.5,0.23,3,569,0,0
23,1,1,0.144185343,3,3,0.204545455,1,10.99,0.16,4,655,0,0
32,1,4,0.694962017,9,0,0.204545455,3,8.06,0.04,6,619,1,0
23,0,0,0.711232473,0,0,0.353454545,3,11.83,0.07,3,594,1,0
26,0,1,0.211005707,4,3,0.045454545,1,16.6,0.04,4,689,1,0
28,0,4,0.145728612,8,3,0.140227273,3,12.85,0.12,9,686,0,0
25,0,0,0.367814354,1,3,0.261363636,1,7.92,0.09,4,642,1,0
24,1,4,0.788005342,0,3,0.522727273,4,7.9,0.09,3,651,0,0
31,1,0,0.111001928,6,3,0.022727273,3,6.76,0.04,6,662,0,0
24,1,1,0.35612331,3,3,0.386227273,5,11.95,0.14,3,592,1,0
28,0,0,0.71397886,0,0,0.484363636,0,12.53,0.09,3,639,1,0
28,0,3,0.27843078,2,0,0.659090909,3,11.22,0.29,3,572,0,0
28,1,1,0.409281026,7,0,0.113636364,5,12.41,0.04,7,646,0,0
24,1,1,0.363927838,1,0,0.363727273,3,10.82,0.13,4,627,1,0
29,1,3,0.350441564,1,0,0.204545455,4,5.51,0.08,7,654,0,0
26,1,3,0.365754564,6,0,0.431818182,1,11.08,0.15,6,554,1,0
29,0,1,0.121779609,8,2,0.352727273,1,5.42,0.3,7,631,0,0
27,1,1,0.787287249,6,0,0.204545455,1,12.32,0.04,3,597,1,0
28,1,3,0.326883102,4,0,0.363636364,4,10.63,0.14,7,648,1,0
30,1,0,0.126604684,7,3,0.204545455,4,7.81,0.18,10,697,1,0
27,0,1,0.227798985,6,0,0.068181818,1,12.77,0.05,7,627,1,0
23,1,1,0.180442698,0,3,0.140909091,5,6.48,0.1,3,561,1,0
24,0,4,0.17403656,1,0,0.367409091,3,11.44,0.24,2,705,0,0
34,1,4,0.258355695,12,3,0.159090909,4,8.48,0.08,11,695,0,0
26,0,0,0.463698552,0,3,0.522727273,2,12.26,0.15,5,607,1,0
26,1,3,0.674553082,6,0,0.795454545,5,11.67,0.16,4,670,1,0
27,0,4,0.599890396,5,3,0.522727273,4,11.94,0.12,5,652,0,0
27,1,1,0.544219358,5,3,0.25,5,11.81,0.06,5,545,1,0
23,1,3,0.197525732,0,0,0.031818182,1,7.99,0.03,2,633,1,0
24,0,4,0.258695844,0,0,0.204545455,3,9.31,0.1,4,640,0,0
24,0,3,0.171088602,0,3,0.048409091,3,8.33,0.04,4,670,1,0
34,0,2,0.610145256,9,0,0.340909091,3,13.33,0.08,9,700,0,0
25,0,4,0.861616085,4,0,0.568181818,1,11.29,0.09,3,617,1,0
24,1,1,0.106510702,1,3,0.070681818,1,10.78,0.08,5,656,1,0
25,0,0,0.182962319,4,3,0.340909091,3,12.91,0.22,4,699,0,0
24,1,3,0.529592955,0,0,0.886363636,1,9.11,0.22,3,546,1,0
24,0,0,0.786323494,1,0,0.332681818,1,11.01,0.06,4,635,1,0
22,1,0,0.235464933,0,3,0.204545455,1,9.31,0.11,3,635,1,0
23,1,4,0.196102145,0,3,0.271545455,5,8.67,0.17,3,639,0,0
26,1,1,0.446665911,3,0,0.204545455,4,7.19,0.06,5,632,1,0
33,0,4,0.356343777,12,0,0.090909091,2,9.99,0.04,7,725,0,0
23,1,0,0.447976114,0,0,0.204545455,1,12.58,0.06,3,679,0,0
26,0,3,0.275791476,0,3,0.2045,0,11,0.1,3,616,1,0
26,0,1,0.371889842,5,3,0.181818182,5,10.11,0.07,5,627,1,0
34,0,1,0.165898182,11,3,0.295454545,0,12.17,0.2,13,696,0,0
24,0,3,0.424178288,0,3,0.431818182,1,13.49,0.13,4,694,0,0
36,0,3,0.160380211,11,2,0.181818182,5,7.66,0.13,13,672,0,0
27,0,1,0.501587362,6,3,0.659090909,0,6.84,0.17,4,654,1,0
25,0,3,0.243956058,1,3,0.416318182,0,10.5,0.21,3,697,0,0
23,1,0,0.332445167,2,0,0.340909091,4,11.06,0.13,3,579,1,0
21,0,4,0.234910616,0,2,0.3025,1,11.37,0.16,3,647,0,0
33,0,1,0.372192197,9,0,0.295454545,1,7.68,0.1,9,560,1,0
24,0,3,0.295438225,4,2,0.454545455,5,10.21,0.19,2,663,1,0
23,0,1,0.258330499,0,3,0.518818182,4,11.91,0.24,4,613,1,0
25,1,1,0.702476788,5,3,0.533227273,0,10.23,0.1,3,672,0,0
25,0,3,0.302764025,0,3,0.386363636,4,8.12,0.16,3,602,1,0
23,0,4,0.6751011,0,0,0.203454545,1,6.19,0.04,4,601,1,0
25,1,3,0.408896784,3,0,0.068772727,4,14.42,0.03,4,517,1,0
30,1,3,0.958867178,1,3,0.902272727,0,9.93,0.13,5,608,0,0
29,0,2,0.634516296,3,3,0.304545455,4,7.14,0.07,6,691,1,0
30,1,3,0.296849213,2,0,0.397136364,3,9.43,0.17,6,643,1,0
35,0,1,0.11484435,10,3,0.044727273,3,11.09,0.06,11,629,0,0
23,0,3,0.476158081,2,0,0.659090909,1,10.73,0.18,3,661,1,0
30,0,1,0.445847034,9,0,0.522727273,5,9.12,0.15,5,676,1,0
26,1,3,0.274821422,7,0,0.522727273,2,9.67,0.23,5,618,1,0
22,1,3,0.206627864,0,3,0.204545455,1,10.33,0.12,4,650,1,0
24,1,3,0.107965784,0,3,0.113636364,5,8.94,0.12,3,656,1,0
26,0,0,0.296187813,5,3,0.100227273,4,11.01,0.05,5,557,0,0
24,0,0,0.273227761,0,3,0.136681818,4,11.25,0.07,4,615,1,0
31,1,3,0.824489462,5,3,0.309272727,2,10.28,0.05,9,581,1,0
31,1,0,0.86391524,8,0,0.659090909,0,12.21,0.1,7,640,1,0
27,0,0,0.33368608,6,3,0.168181818,3,12.21,0.07,5,642,0,0
26,0,3,0.243130882,4,3,0.332909091,3,12.31,0.17,4,612,0,0
24,1,3,0.326228001,0,3,0.250727273,5,8,0.1,4,657,0,0
33,0,2,0.458482936,14,0,0.431818182,3,10.79,0.12,7,683,0,0
26,0,3,0.434395354,2,3,0.045454545,5,7.49,0.02,3,662,1,0
30,0,1,0.35892009,11,3,0.159090909,1,6.65,0.06,8,660,0,0
28,1,1,0.750148028,6,0,0.227363636,4,15.22,0.04,7,672,0,0
27,1,1,0.372778009,2,3,0.363636364,2,10.66,0.13,3,704,0,0
33,0,0,0.501555866,11,0,0.054954545,2,11.93,0.02,13,600,1,0
28,1,3,0.649319072,5,3,0.340909091,4,12.29,0.07,6,644,0,0
26,0,3,0.44946899,5,3,0.295454545,5,11.17,0.09,2,635,1,0
28,0,3,0.258217116,7,3,0.204545455,5,10.61,0.1,10,636,1,0
33,1,0,0.343002381,11,3,0.272227273,1,9.2,0.1,8,661,0,0
29,1,1,0.234847626,3,3,0.113636364,3,11.6,0.07,5,677,0,0
37,0,3,0.856305983,16,0,0.212227273,4,10.91,0.04,10,617,1,0
24,1,1,0.558266248,3,0,0.431818182,0,8.53,0.1,4,641,1,0
28,1,4,0.301894755,6,3,0.495090909,0,13.16,0.2,5,583,1,0
24,0,3,0.204864129,0,3,0.033363636,3,15.66,0.03,4,625,1,0
29,1,1,0.297964146,6,3,0.370045455,3,13.07,0.16,7,584,1,0
30,1,3,0.251571614,5,3,0.211545455,0,12.09,0.11,8,548,1,0
36,1,0,0.449494186,15,3,0.432181818,0,10.76,0.13,12,631,0,0
26,0,3,0.402106404,4,0,0.431818182,3,8.99,0.14,5,642,1,0
28,1,1,0.499552767,3,3,0.340909091,0,13.06,0.09,8,685,0,0
31,1,2,0.812124419,11,0,0.659090909,0,13.71,0.11,6,651,1,0
33,0,0,0.61038462,13,3,0.078818182,4,11.01,0.02,10,627,0,0
34,0,3,0.748724442,15,0,0.522727273,5,6.92,0.09,6,680,1,0
25,1,4,0.32789725,4,3,0.473545455,1,12.53,0.18,3,677,1,0
29,0,4,0.409885735,6,0,0.965818182,0,12.53,0.3,8,712,1,0
28,1,1,0.367934036,6,3,0.204545455,4,10.83,0.08,6,588,1,0
22,1,1,0.423894831,0,3,0.547363636,3,9.98,0.17,2,606,1,0
26,0,1,0.507376192,4,0,0.888,4,13.1,0.23,3,610,1,0
27,0,0,0.347235345,4,3,0.25,3,9.75,0.1,7,652,1,0
38,1,3,0.500541719,14,0,0.162227273,5,9.55,0.05,11,610,0,0
30,1,1,0.786399083,5,0,0.522727273,5,10.66,0.09,7,680,0,0
30,1,1,0.242866321,9,3,0.25,0,11.58,0.13,8,634,1,0
25,1,1,0.747357547,5,0,0.522727273,5,14.77,0.09,3,505,1,0
31,1,3,0.231011502,9,3,0.331318182,5,7.78,0.17,9,680,0,0
25,0,4,0.276062335,0,2,0.340909091,2,8.03,0.15,4,616,1,0
32,0,1,0.521933306,7,0,0.522727273,3,6.81,0.13,10,679,1,0
24,1,0,0.69613994,2,0,0.522727273,3,7.49,0.1,2,557,1,0
21,1,4,0.163674616,0,3,0.318181818,1,6.76,0.22,4,557,0,0
28,1,3,0.29946962,3,0,0.2715,3,10.42,0.12,5,652,0,0
26,1,0,0.288087229,3,3,0.181818182,1,6.57,0.08,3,660,1,0
37,0,0,0.183327664,14,0,0.272727273,0,10.12,0.18,11,603,1,0
26,1,0,0.391473601,5,3,0.119227273,1,9.9,0.04,8,650,1,0
23,0,1,0.562707081,0,3,0.294454545,1,8.01,0.07,3,708,0,0
26,0,0,0.048225557,5,3,0.045454545,5,13.8,0.1,5,682,1,0
24,0,3,0.974891971,2,0,0.534272727,5,12.73,0.08,2,646,1,0
25,0,3,0.550921552,5,0,0.301454545,5,8.22,0.07,5,567,1,0
25,1,0,0.324344583,2,3,0.340909091,3,16.46,0.13,3,694,1,0
24,0,0,0.402301674,2,0,0.156681818,3,7.42,0.05,3,543,1,0
32,1,3,0.281139373,7,3,0.522727273,5,8.05,0.23,7,634,1,0
26,1,0,0.772245109,4,0,0.170045455,0,11.01,0.03,6,673,1,0
28,0,0,0.786229008,4,3,0.136636364,2,11.16,0.03,10,505,1,0
28,0,0,0.559639442,6,0,0.75,5,13.54,0.18,8,668,1,0
25,1,1,0.558241052,4,3,0.431818182,5,10.44,0.1,4,549,1,0
28,1,0,0.31917306,6,3,0.140909091,5,13.18,0.06,6,683,1,0
28,1,0,0.401426106,4,0,0.2265,1,6.95,0.08,9,569,1,0
25,1,4,0.195346259,3,3,0.045454545,5,11.05,0.04,4,651,0,0
26,1,0,0.424927876,4,3,0.166818182,3,13.23,0.06,5,553,1,0
25,0,1,0.569056528,1,3,0.795454545,0,13.24,0.18,4,594,0,0
30,1,1,0.333232548,9,3,0.431818182,3,12.33,0.16,7,639,0,0
27,0,1,0.381999824,3,3,0.431818182,1,10.56,0.15,10,578,0,0
27,0,4,0.243804881,7,0,0.200227273,3,10.69,0.11,5,671,0,0
24,1,1,0.317825063,4,3,0.318181818,5,11.84,0.13,3,630,0,0
34,0,2,0.29673583,12,3,0.226681818,1,7.72,0.1,7,657,1,0
29,1,4,0.42909785,7,0,0.25,3,5.95,0.08,8,691,0,0
27,0,3,0.394012119,5,0,0.183318182,1,14.48,0.06,7,571,1,0
37,0,1,0.256711642,11,2,0.204545455,4,12.48,0.1,13,630,1,0
24,0,3,0.106661879,0,3,0.113636364,1,9.35,0.12,3,644,1,0
27,0,4,0.439907026,6,3,0.568181818,1,12.57,0.17,6,638,0,0
26,0,1,0.508081686,5,0,0.522727273,1,7.46,0.14,4,698,0,0
28,0,3,0.699409149,4,0,0.043090909,0,6.05,0.01,5,644,1,0
26,0,3,0.484529524,0,3,0.272727273,5,10.83,0.08,6,699,0,0
26,0,3,0.523999395,5,3,0.203772727,5,7.08,0.05,5,633,1,0
24,1,3,0.410257379,2,0,0.304545455,0,9.76,0.1,4,655,0,0
27,1,4,0.406144097,1,0,0.204545455,4,7.14,0.07,9,683,1,0
30,1,3,0.8635184,7,0,0.255590909,4,11.74,0.04,8,646,0,0
33,0,0,0.309579601,10,0,0.227818182,3,11.06,0.1,9,680,1,0
22,1,3,0.409476297,2,0,0.113636364,2,12.64,0.04,3,625,0,0
31,0,4,0.109754715,11,2,0.295454545,3,9.21,0.28,5,629,0,0
23,1,3,0.394156998,0,3,0.033409091,0,14.09,0.02,4,617,0,0
23,0,3,0.172153143,0,3,0.159090909,3,10.84,0.11,2,633,1,0
26,1,1,0.862365673,4,0,0.361090909,3,6.4,0.06,6,575,1,0
29,1,0,0.597818008,7,0,0.228136364,2,10.27,0.05,10,660,1,0
31,0,1,0.370900891,11,3,0.431818182,3,10.47,0.15,10,692,0,0
24,1,4,0.549794021,1,0,0.204545455,2,16.83,0.05,4,630,0,0
25,0,1,0.446382453,0,3,0.159090909,4,8.25,0.05,4,683,1,0
24,0,1,0.712196228,2,0,0.204545455,4,10.8,0.04,4,628,1,0
25,0,0,0.652745758,3,0,0.25,5,9.64,0.05,6,657,1,0
23,1,3,0.256843922,2,3,0.360363636,5,9.38,0.17,4,642,1,0
33,1,1,0.281473223,13,3,0.295454545,3,7.88,0.13,6,726,0,0
22,0,0,0.482835078,0,0,0.659090909,0,10.36,0.18,2,595,1,0
26,0,1,0.527822921,6,0,0.113636364,5,11.39,0.03,5,625,1,0
30,1,3,0.956328659,6,0,0.788363636,5,11.19,0.11,5,536,1,0
